 time_step hot_sigma q_25_hot_br_sigma q_75_hot_br_sigma hot_wr_sigma q_25_hot_wr_sigma q_75_hot_wr_sigma cold_sigma q_25_cold_br_sigma q_75_cold_br_sigma cold_wr_sigma q_25_cold_wr_sigma q_75_cold_wr_sigma
286 2572.0 8.0709 7.9002099999999995 8.178889999999999 0.0046333515848755846 0.002617050987875345 0.007727166520501363 8.03448 7.880190000000001 8.15942 0.0037314369005104014 0.0024137853982314507 0.007591178928445318
287 2574.0 8.0709 7.9002099999999995 8.178889999999999 0.004867449915533092 0.002506213766806112 0.007913297915155729 8.03403 7.880190000000001 8.15942 0.0035572094952515147 0.0022050041384146226 0.007307575583806644
288 2576.0 8.07176 7.9002099999999995 8.175989999999999 0.004636613002735431 0.002322897542335717 0.00814054611326038 8.03403 7.880190000000001 8.15942 0.003733772473887415 0.0021153596410803215 0.007518532702565057
289 2578.0 8.0766 7.89659 8.175989999999999 0.004793671834366428 0.002358380432538389 0.008951239835158564 8.03403 7.880190000000001 8.15942 0.0038568791074889345 0.0020744455574335987 0.007491363557768201
290 2580.0 8.0709 7.89659 8.18145 0.005123817170647753 0.0024918570798737865 0.009067738092035753 8.03403 7.8712800000000005 8.15942 0.0038829902757261912 0.0020776163322876223 0.007422132041010651
291 2582.0 8.07386 7.9002099999999995 8.18145 0.0044168437124377895 0.0025116946029477344 0.008653093797795414 8.03403 7.8712800000000005 8.15942 0.004058424359994479 0.002119495725898846 0.0074191602244485615
292 2584.0 8.0766 7.9002099999999995 8.18145 0.004637122052202101 0.002381470941561073 0.009259927754027644 8.03821 7.8712800000000005 8.15942 0.0038303765089383597 0.0021442246370131928 0.007670130120746599
293 2586.0 8.07176 7.894935 8.189135 0.005085536787641322 0.00248643275051236 0.009336171250024198 8.03821 7.8712800000000005 8.15942 0.003663865762071804 0.0020841616477199894 0.0072674031311725385
294 2588.0 8.0766 7.894935 8.189135 0.004531584957635355 0.0024774630978180263 0.009443988834683276 8.03821 7.8712800000000005 8.15942 0.0036372147427046436 0.0020180543727873566 0.00723538779726933
295 2590.0 8.0766 7.894935 8.201145 0.00486899662285536 0.002728011731341685 0.009617779498659643 8.03821 7.8712800000000005 8.15942 0.003525945500896853 0.002038407112998904 0.007863604270318831
296 2592.0 8.07176 7.89764 8.178889999999999 0.0046840580501727085 0.002586573222079778 0.009378397369828553 8.03821 7.8712800000000005 8.15942 0.00360972696996294 0.0020947529752305986 0.007461446320727723
297 2594.0 8.0766 7.89764 8.201145 0.005245606734219617 0.0026058221540980865 0.009188498762789014 8.03821 7.8712800000000005 8.15942 0.00376072345454654 0.002239537624127582 0.007671524443120076
298 2596.0 8.07176 7.89764 8.178889999999999 0.004959996059943496 0.0024052195632251975 0.009156188543076302 8.03821 7.880190000000001 8.15942 0.0037335425724728324 0.0022568704328187012 0.007121747351962342
299 2598.0 8.0766 7.89764 8.19116 0.00497245149718842 0.0025184560966920603 0.00924683332792842 8.03821 7.8712800000000005 8.15942 0.003890720501937666 0.0022371815761135275 0.007475818436168553
300 2600.0 8.07176 7.89764 8.19116 0.004892992553837148 0.0025906408895610715 0.009200622185718458 8.03654 7.8712800000000005 8.15942 0.0036610524588691347 0.002210204593304706 0.007825529768816723
301 2602.0 8.0766 7.89764 8.181384999999999 0.005364784083482572 0.0025587810131082883 0.010049167196106431 8.03654 7.8712800000000005 8.15942 0.0035081994083663815 0.002253601087243974 0.007467051788896241
302 2604.0 8.09174 7.89764 8.181125 0.005682475197953321 0.0027619622197363365 0.009920478644303817 8.03654 7.8712800000000005 8.15942 0.0037220844479597193 0.0024177892093882325 0.007438892708794014
303 2606.0 8.08628 7.89764 8.193394999999999 0.005710337321055956 0.0028518155473755726 0.010639542864621928 8.03448 7.8712800000000005 8.163969999999999 0.0036734026693625616 0.0024226671273349844 0.006950732735509137
304 2608.0 8.08628 7.9002099999999995 8.193394999999999 0.005187944009578083 0.0028533298729332924 0.01085021916297284 8.03654 7.8764675 8.163969999999999 0.004246912306622749 0.0023980704806439218 0.0069049029672572405
305 2610.0 8.09174 7.9002099999999995 8.181384999999999 0.005183894171851668 0.0027407105141260034 0.009207191537574077 8.03448 7.87331 8.163969999999999 0.003824304772772939 0.002272505132264604 0.0073414404186730765
306 2612.0 8.09174 7.9002099999999995 8.178889999999999 0.0050439066014566 0.0027719726967484716 0.009870523719072658 8.03403 7.87331 8.163969999999999 0.0038370486728830392 0.0021771498061461825 0.007225769603399174
307 2614.0 8.09174 7.89764 8.1912175 0.005106973613330077 0.0027782413194724215 0.011180193538805859 8.03654 7.87331 8.163969999999999 0.0038917465024806623 0.0021955354990249383 0.0070900294438845
308 2616.0 8.09174 7.89764 8.19116 0.0055881009975390725 0.0028542930586613322 0.00988220006180981 8.03654 7.87331 8.163969999999999 0.004203985216025772 0.0020087471256901033 0.007125894672298846
309 2618.0 8.09174 7.89764 8.19116 0.005822877948250719 0.002892551472529222 0.010131654392788776 8.03654 7.87331 8.163969999999999 0.003861936686714271 0.0020558046413974287 0.007416189289383042
310 2620.0 8.09174 7.90751 8.1909 0.005873759615610054 0.0029673449841485545 0.010220102319519121 8.03654 7.87331 8.163969999999999 0.00384128345198666 0.002099910302506402 0.0070580765747991735
311 2622.0 8.086 7.90751 8.19116 0.005807089082915276 0.002647130430556347 0.009840710809115928 8.03448 7.87331 8.163969999999999 0.004176550327068738 0.0021846740835889385 0.007082264942049893
312 2624.0 8.08712 7.90751 8.193394999999999 0.0055500614210679125 0.0030624877392029766 0.009820222960165053 8.03448 7.87331 8.163969999999999 0.00390151390227558 0.0021070796640113264 0.0072542080456768285
313 2626.0 8.09174 7.90751 8.202615 0.0057529545292056205 0.0031222524774408697 0.010791790973041681 8.03448 7.8639399999999995 8.163969999999999 0.003985198133886543 0.002031783660104609 0.006854145521733855
314 2628.0 8.08943 7.90751 8.202615 0.00543760336215242 0.0026629309017282415 0.010526559648492483 8.03448 7.86013 8.163969999999999 0.004268550561818817 0.002189973003885583 0.006837241148481505
315 2630.0 8.0766 7.90751 8.193394999999999 0.005194245073372361 0.002451859758266413 0.00978231363386829 8.03448 7.8709375 8.163969999999999 0.0037900248009549884 0.0022134727760231374 0.006987788693353461
316 2632.0 8.093995 7.90751 8.202615 0.005169633313838875 0.002934080808614647 0.009741885842923544 8.03448 7.8615949999999994 8.163969999999999 0.0038129141401697045 0.00220579447072999 0.007197003063313296
317 2634.0 8.10487 7.90751 8.202615 0.004828791197725426 0.002987539412913358 0.010107392667327658 8.03448 7.8615949999999994 8.163969999999999 0.003833249904850815 0.002186702088148223 0.007280498749496913
318 2636.0 8.10487 7.90751 8.202615 0.004966839262562716 0.0027137469975825534 0.009938637393103685 8.03654 7.8615949999999994 8.163969999999999 0.0037701718707079035 0.002222370818875827 0.0071985769719198
319 2638.0 8.10487 7.90751 8.202615 0.00501428221969981 0.0028245736313510664 0.010262711628967596 8.03654 7.85019 8.163969999999999 0.003768184533323296 0.0022325641953666606 0.0074406899780586535
320 2640.0 8.10487 7.90751 8.209465 0.005175373692026622 0.002791107028357295 0.010110114163010938 8.03654 7.85019 8.16379 0.003858248542690158 0.002290983164334721 0.007226291191929177
321 2642.0 8.08712 7.90751 8.211495 0.005440851399196571 0.0029526116452932597 0.010143297441565585 8.03654 7.85019 8.1695 0.0038786499994856536 0.002352925119535991 0.007142296585986169
322 2644.0 8.10487 7.90751 8.211495 0.005209183900687781 0.0029190850817197014 0.00994122136823268 8.03654 7.85019 8.1695 0.0038389223150117197 0.0023003289457654346 0.007016788098325153
323 2646.0 8.10487 7.90751 8.211495 0.005374868767651607 0.0027582630494384346 0.010084111610905454 8.03654 7.85019 8.1695 0.003981319264910453 0.002399270554678407 0.006868683689417794
324 2648.0 8.09087 7.90751 8.211495 0.00477338560854029 0.0025921199730024307 0.009820583226250516 8.03654 7.85019 8.174095000000001 0.003951175902462378 0.0024321699837059306 0.0072458547361203985
325 2650.0 8.0766 7.90751 8.211495 0.00513700389078679 0.002939880313398243 0.010238392391467992 8.03654 7.85019 8.1674325 0.003835347444224078 0.002294641980851264 0.00675087261917961
326 2652.0 8.08712 7.90751 8.211495 0.005236080153358051 0.002911684261906397 0.01026192799899064 8.03448 7.85019 8.18001 0.0037986604172913136 0.002425234839981304 0.0067000176152836885
327 2654.0 8.10487 7.90751 8.211495 0.00518653628100494 0.003003572152346398 0.010052430338936713 8.03448 7.85019 8.18001 0.003897959011782946 0.0023825500871971867 0.00672867879425245
328 2656.0 8.09087 7.90751 8.211495 0.005257566148596244 0.0026376078213115233 0.009143487823343604 8.03403 7.8712800000000005 8.17672 0.004113081576499126 0.0023542311698624713 0.007080296423356113
329 2658.0 8.09087 7.90981 8.211495 0.005125720790684852 0.0024822237400734313 0.009400251262056031 8.03403 7.8712800000000005 8.18001 0.003655338421880259 0.002353015811404531 0.006984971786303331
330 2660.0 8.0766 7.90981 8.211495 0.005061572866947561 0.0026372199171679203 0.009098147170007797 8.03403 7.8712800000000005 8.18001 0.003774959809646674 0.002218986671295932 0.006945997157442774
331 2662.0 8.09087 7.90981 8.211495 0.004779853336795246 0.0027647279972161827 0.008931203590894093 8.03403 7.8712800000000005 8.18001 0.003878812233446116 0.0024457577419593037 0.00700746753542468
332 2664.0 8.0766 7.90751 8.202675 0.004646171666000456 0.002669594115661765 0.009316253073491897 8.03448 7.8712800000000005 8.1695 0.003909873228841165 0.0024160264772635225 0.007242531966311354
333 2666.0 8.0766 7.90981 8.202675 0.004446163537781132 0.0026134295506014247 0.0093392001805684 8.03448 7.8712800000000005 8.1695 0.0039737669363323945 0.0023370361737883112 0.007630179530963777
334 2668.0 8.08299 7.89764 8.202615 0.00469478064708373 0.0025462452858078747 0.010256990983081544 8.03448 7.8712800000000005 8.1695 0.0039364141061136735 0.0023429173883339803 0.007614578146588632
335 2670.0 8.0766 7.89764 8.19595 0.0053290218974358615 0.0028135379296727768 0.00945303915431319 8.03448 7.8712800000000005 8.1695 0.003949196133644634 0.0023500560362069776 0.007435275922581896
336 2672.0 8.0829 7.89764 8.190345 0.00515021450240648 0.0027248185838080197 0.00967385329102847 8.03632 7.8712800000000005 8.1695 0.004142132465785733 0.0024009568241175733 0.007301919094744719
337 2674.0 8.10487 7.8968050000000005 8.202874999999999 0.005002843503937597 0.0025916575423395394 0.009512612316472317 8.03448 7.8712800000000005 8.18001 0.004295372590840126 0.002237647597364804 0.007451073477538213
338 2676.0 8.09542 7.8968050000000005 8.20232 0.005017409784558719 0.0029288476748795854 0.009556733062144662 8.03448 7.8712800000000005 8.189545 0.00434369777969155 0.002368567086602392 0.007266357292597477
339 2678.0 8.09542 7.8857800000000005 8.209299999999999 0.00514871386799715 0.0027423451873795114 0.009121799868436064 8.03448 7.8712800000000005 8.18001 0.003999251836205585 0.0022677263283147316 0.007043590627503673
340 2680.0 8.074179999999998 7.8943200000000004 8.202449999999999 0.004865678494124839 0.0025519200178954213 0.00845672071196904 8.034255 7.86527 8.184685 0.004269212658502648 0.002139576663481528 0.007245988367894678
341 2682.0 8.08601 7.8943200000000004 8.202449999999999 0.0054727507862697665 0.0026371414962740097 0.00832227610502659 8.02937 7.86527 8.19032 0.004153260225201772 0.0022753651280349708 0.00715198056128206
342 2684.0 8.08601 7.907045 8.202449999999999 0.004694360202493551 0.002682542439194602 0.009081975650643493 8.02937 7.86527 8.19032 0.004288612953923432 0.002226711530141741 0.006934465873502017
343 2686.0 8.093145 7.907045 8.202449999999999 0.004691865891623386 0.002634967979484171 0.00891666041428974 8.02937 7.86527 8.184685 0.004448840837384092 0.002311478342170803 0.007110755697636797
344 2688.0 8.100145000000001 7.907045 8.2030225 0.004914264053681121 0.003034863122538453 0.010044628746704181 8.02937 7.86527 8.184685 0.004331345471563239 0.002295791680506353 0.00694975159360408
345 2690.0 8.100145000000001 7.907045 8.2030225 0.004981716245712989 0.0028331356427845978 0.009869472645448234 8.027685 7.86527 8.184685 0.004285425891225672 0.0022971846833598993 0.006734534262966375
346 2692.0 8.100145000000001 7.907045 8.2030225 0.0050151307496685855 0.0031833229015685925 0.009989385713126554 8.027685 7.86527 8.184685 0.004452030642742315 0.0022483098549178414 0.006796719448643525
347 2694.0 8.100145000000001 7.8943200000000004 8.2030225 0.004962273390533177 0.003101093274669207 0.009852784686851879 8.02937 7.86527 8.184685 0.004422822526792303 0.0023353271816876574 0.007146638726677517
348 2696.0 8.100145000000001 7.898175 8.2030225 0.0049261412660833335 0.00331599564561265 0.008922242843389314 8.02937 7.86527 8.184685 0.00458260116781698 0.002521101418882585 0.0068081865689659056
349 2698.0 8.100145000000001 7.898175 8.2030225 0.005077223266836642 0.002749112466134384 0.009428626198031479 8.027685 7.86527 8.184685 0.004817474879270672 0.0020982636032384054 0.006824079608160318
350 2700.0 8.100145000000001 7.898175 8.2156575 0.004945054365006805 0.003240810162039275 0.008702553204199399 8.027685 7.86527 8.179749999999999 0.004604578666511035 0.002323128412905118 0.006633487266832525
351 2702.0 8.100145000000001 7.907045 8.2030225 0.00473429306702898 0.0029159301250421257 0.00941091479633768 8.027685 7.86527 8.179749999999999 0.004490677636466573 0.0023754249572733375 0.006579634607104068
352 2704.0 8.100145000000001 7.907045 8.2030225 0.00497533944449954 0.0027844011194279464 0.008548437701396941 8.027685 7.86527 8.179749999999999 0.004590304203751823 0.0025355991718962554 0.006710778622924728
353 2706.0 8.09386 7.907045 8.2030225 0.0050783619481717494 0.0027194197808995783 0.008819323140875607 8.027685 7.86527 8.179749999999999 0.00452691597137622 0.002545815068183188 0.0065988411285731775
354 2708.0 8.10731 7.907045 8.203875 0.005228567621367907 0.002643320736047902 0.008409134497057411 8.027685 7.86527 8.179749999999999 0.004509693496496339 0.0026452528152771824 0.0063352689032318285
355 2710.0 8.10731 7.907045 8.203875 0.00536395856593193 0.0024795702615434323 0.00901103092686758 8.027685 7.86527 8.179749999999999 0.0044469299727744015 0.0025478968323242547 0.006576881731653208
356 2712.0 8.100145000000001 7.8943200000000004 8.2030225 0.005443039547530362 0.0026112967971423226 0.008642797207060283 8.027685 7.868315 8.179749999999999 0.0045548602077113715 0.0026307200359026385 0.00638419281938188
357 2714.0 8.100145000000001 7.8943200000000004 8.202449999999999 0.0053828238118942195 0.0026481050924224013 0.008522796750600513 8.027685 7.868315 8.179749999999999 0.004336274869078723 0.002509109310673996 0.006093212873310016
358 2716.0 8.100145000000001 7.8731100000000005 8.202449999999999 0.005301005448436702 0.002700564283214436 0.008657705650201564 8.027685 7.868315 8.179749999999999 0.004329909925554549 0.0026197409370034997 0.0060981916184598564
359 2718.0 8.08601 7.897085 8.202449999999999 0.0050297736823135646 0.002882112199763127 0.008212007882960209 8.027685 7.868315 8.179749999999999 0.004238487829007897 0.0026104399298380494 0.006385080651681288
360 2720.0 8.08601 7.89693 8.2030225 0.005461803122442864 0.0027808595289850226 0.00883134826364014 8.020935 7.868315 8.179749999999999 0.004227568071774169 0.0024558712971819246 0.0062383713071536735
361 2722.0 8.08601 7.8943200000000004 8.2030225 0.005435866351270313 0.002944005076219604 0.008678245622910013 8.016555 7.868315 8.179749999999999 0.0040846904175528866 0.00250457665701646 0.006211390475158458
362 2724.0 8.08601 7.8943200000000004 8.2030225 0.005358681177618799 0.0031530874079569813 0.008424128585952947 8.016555 7.868315 8.179749999999999 0.003954238095678309 0.0025297660082214384 0.006181835987483545
363 2726.0 8.08601 7.897085 8.2030225 0.005239258228095333 0.002919005688587031 0.008252154058541702 8.016555 7.868315 8.179749999999999 0.003981070442735517 0.002677577655051845 0.006015575338591874
364 2728.0 8.084430000000001 7.897085 8.202449999999999 0.005027675130345072 0.002985102149091621 0.008568770149700766 8.016555 7.868315 8.179749999999999 0.004066837222417947 0.0026885835707079106 0.0060264230423666895
365 2730.0 8.0891575 7.897085 8.202449999999999 0.005342065782770718 0.0031804222529952966 0.008399389567623577 8.016555 7.868315 8.179749999999999 0.00397962954025295 0.0026834857567019322 0.005914960121871104
366 2732.0 8.100145000000001 7.897085 8.2030225 0.005374861202579886 0.002938398658521401 0.008073287679109364 8.016555 7.868315 8.179749999999999 0.003912714244032063 0.0027714097814829906 0.0058544621291303925
367 2734.0 8.100145000000001 7.897085 8.2030225 0.005042503361003158 0.0027973311872171334 0.007872713240589087 8.016555 7.868315 8.17165 0.003957498756955764 0.002739710345777985 0.0060179554135721194
368 2736.0 8.100145000000001 7.88001875 8.2030225 0.005065462117482725 0.0029611987870503532 0.007611064794018815 8.016555 7.868315 8.17165 0.003950044619523635 0.002788452419064654 0.005972262551579892
369 2738.0 8.100145000000001 7.879295 8.2030225 0.005196407456563523 0.0027566785902652952 0.008410135933913859 8.016555 7.868315 8.17165 0.0040361490801827426 0.002879689879402366 0.005675331555816312
370 2740.0 8.100145000000001 7.879295 8.2030225 0.005235637728953837 0.0029263724056272067 0.00846817234351332 8.016555 7.868315 8.17165 0.004232059614213078 0.0028294350159249262 0.005516703663751024
371 2742.0 8.100145000000001 7.879295 8.2030225 0.005356361054966924 0.00301235630864402 0.008286985305988176 8.016555 7.868315 8.17165 0.0040323329383234185 0.002938423922683379 0.005387136103391095
372 2744.0 8.100145000000001 7.879295 8.2156575 0.0052339934418354425 0.0027876608098973245 0.008774380122392286 8.016555 7.868315 8.17165 0.00414087509728866 0.0026952181707010853 0.005417483532166624
373 2746.0 8.100145000000001 7.90094 8.2156575 0.0050815793083888415 0.0030600423289707896 0.007967516019484318 8.016555 7.868315 8.18008 0.004232711603717744 0.0026564863956802095 0.005313142251857873
374 2748.0 8.08601 7.879295 8.2030225 0.005244849556896518 0.0032699089650944134 0.008248624947694369 8.016555 7.868315 8.18008 0.004308538596559252 0.0026715909785696044 0.0055016458645133605
375 2750.0 8.08601 7.90094 8.2156575 0.005084764479146495 0.003340641548507134 0.008232111984679378 8.016555 7.868315 8.18008 0.004343961789971876 0.0026342537272405417 0.005367928634505876
376 2752.0 8.100145000000001 7.90094 8.2030225 0.004950749014732433 0.003129413117909754 0.008495001455909378 8.016555 7.868315 8.18008 0.004324970310499389 0.0027412104927858234 0.005528629083247019
377 2754.0 8.100145000000001 7.90094 8.2030225 0.0050521290218588245 0.0030333670587880104 0.008489518072664095 8.016555 7.868315 8.18008 0.004347155042323511 0.0027137917008674874 0.0058704816902255975
378 2756.0 8.09386 7.8884075 8.21551 0.004819204059398226 0.0028781015156732048 0.007960365302536168 8.016555 7.868315 8.2006525 0.004323189232772409 0.002709287154737618 0.0060537179477075445
379 2758.0 8.095 7.879295 8.21551 0.004882690323539348 0.003254351287884188 0.007817096820934311 8.016555 7.86527 8.1793225 0.004331096349387622 0.0026778080739903783 0.0060984617303644914
380 2760.0 8.088635 7.88318 8.21538 0.004868655980950194 0.003519291998638682 0.00797648260701787 8.016555 7.86527 8.2006525 0.004434395834350105 0.002583707239087942 0.005833888938615354
381 2762.0 8.09386 7.88318 8.21538 0.005225860717445093 0.003253413429490481 0.007962353361636636 8.016555 7.868315 8.2006525 0.004384219041212879 0.0027060310969817484 0.005914245646792533
382 2764.0 8.08601 7.88318 8.21538 0.005164902404195034 0.0033269905309002176 0.008263401565115368 8.016555 7.866792500000001 8.2006525 0.004416929177723343 0.0027803772946271774 0.0059763064081345615
383 2766.0 8.08601 7.88318 8.21538 0.005381742672603527 0.0034394468577405458 0.008398477980895833 8.016555 7.868315 8.2006525 0.004445720931061946 0.0027259521421773565 0.005719635922532091
384 2768.0 8.08601 7.88318 8.21538 0.005215217815925127 0.0034627116576510107 0.007979252868495471 8.016555 7.868315 8.2006525 0.004464228131987373 0.002724067124845528 0.005961848754032572
385 2770.0 8.088635 7.88318 8.21538 0.005389122591396891 0.0032813288407119324 0.007839576047888994 8.016555 7.868315 8.2006525 0.004441862987204689 0.002885883442213254 0.0058826284514185735
386 2772.0 8.100145000000001 7.88318 8.21538 0.0052528664420811045 0.0034127798482361618 0.008685362658180363 8.016555 7.868315 8.2006525 0.004528747134112146 0.002716819409983005 0.005920291756393689
387 2774.0 8.08601 7.9161399999999995 8.21538 0.005423735328069359 0.0033670238251810383 0.008413041802305059 8.029525 7.868315 8.2006525 0.004401039159809996 0.0026914123753654954 0.006088832627994357
388 2776.0 8.100145000000001 7.9161399999999995 8.222520000000001 0.005667188358342358 0.0034315855964523194 0.008833174772995738 8.03257 7.868315 8.2006525 0.004372386652758801 0.0027662804637955444 0.006273078665125153
389 2778.0 8.08601 7.9033175 8.21538 0.005450418957892663 0.003245980051228468 0.008983938731504482 8.03257 7.868315 8.2006525 0.004518086515136235 0.002780735342525133 0.006251127953692582
390 2780.0 8.08601 7.9033175 8.21538 0.005434317206360957 0.0032686726454125964 0.008840050764850744 8.03257 7.868315 8.2006525 0.004470821850639755 0.0026977960004753976 0.006218007151814135
391 2782.0 8.100145000000001 7.9033175 8.21538 0.005334025522493464 0.0032920627339847706 0.00860178194088978 8.0122 7.868315 8.2006525 0.0040406126890832755 0.0027155242901725244 0.006702810044921181
392 2784.0 8.100145000000001 7.90106375 8.22414 0.005079426369887811 0.003374310927867632 0.008517968868367563 8.03257 7.868315 8.2006525 0.004097807800457359 0.0026120339141477854 0.006445801831628612
393 2786.0 8.100145000000001 7.90174 8.2290225 0.005271438066484002 0.003686146855639289 0.008960525559443015 8.0122 7.868315 8.2006525 0.0039688637842377646 0.0026054271612968487 0.006721722682958989
394 2788.0 8.100145000000001 7.90174 8.22364125 0.005292664056892679 0.0037152478176404316 0.0083492769137581 8.0122 7.868315 8.2006525 0.003997262096797369 0.0025969057039401163 0.006510769033073838
395 2790.0 8.100145000000001 7.90174 8.222520000000001 0.0050271678047669015 0.0034719817782850777 0.008723077113953669 8.0122 7.868315 8.2006525 0.0038654667337486865 0.00274139319099367 0.006146987734684541
396 2792.0 8.100145000000001 7.9024375000000004 8.22414 0.005118444939305961 0.0037073730339920825 0.008746190068530607 8.01736 7.868315 8.2006525 0.0037117596190276068 0.0027699057423668507 0.006044752410868556
397 2794.0 8.100145000000001 7.91599375 8.2295325 0.00523544564554978 0.003539883805888308 0.008166055579417499 8.03257 7.868315 8.2006525 0.0038090809679472088 0.002704763117594388 0.00591578172695851
398 2796.0 8.100145000000001 7.9016375 8.2290225 0.005329031530817796 0.00370536013681824 0.008189993865029624 8.03257 7.868315 8.2006525 0.003992085720470962 0.002630001689991934 0.005994604794358882
399 2798.0 8.100145000000001 7.9161399999999995 8.2290225 0.005126567372264409 0.0037479749991544305 0.007923641635947843 8.03257 7.868315 8.2006525 0.004035313912380595 0.0026253763427665617 0.005921479722214714
400 2800.0 8.100145000000001 7.9161399999999995 8.2290225 0.005056669606182692 0.0036252991764702367 0.007532667683930486 8.03257 7.868315 8.2006525 0.003982749351861114 0.002682649702506465 0.006245745502401153
401 2802.0 8.100145000000001 7.915675 8.2290225 0.005606165238697768 0.0037834850777653697 0.007711231782541367 8.03257 7.868315 8.2006525 0.004055966721713605 0.002726668774470027 0.006132546125625907
402 2804.0 8.100145000000001 7.9161399999999995 8.2290225 0.00535945277258346 0.003790029066902146 0.007853071217207875 8.03257 7.868315 8.193291250000001 0.0038334853149267047 0.0027649937911782313 0.006280317630335153
403 2806.0 8.100145000000001 7.920462499999999 8.2290225 0.005337773593048517 0.0033923815033190087 0.008092889734411437 8.03257 7.868315 8.2006525 0.0039367534227900255 0.0027235423723200665 0.005964837715239211
404 2808.0 8.100145000000001 7.920462499999999 8.2290225 0.005743960937276981 0.0034958484185725392 0.00833045951167005 8.03257 7.868315 8.20373 0.0039826103049765416 0.0027616342500150467 0.005756383784616844
405 2810.0 8.100145000000001 7.920462499999999 8.2290225 0.005279421634856067 0.003543051854445302 0.008986690955327104 8.03257 7.868315 8.206444999999999 0.003988621132762987 0.002710629659289802 0.005878236007758776
406 2812.0 8.100145000000001 7.91920125 8.2290225 0.0058190966600856035 0.0034038991845201944 0.008655580273401513 8.03257 7.868315 8.211275 0.003940871372672461 0.002486878286935959 0.006003239700113709
407 2814.0 8.100145000000001 7.9194925000000005 8.2290225 0.005540679318151509 0.0036150163449328093 0.00898864244794902 8.03257 7.868315 8.211275 0.004066285920715822 0.0025378561575979267 0.0059845844725992135
408 2816.0 8.100145000000001 7.9199975 8.2290225 0.005345968921912103 0.0037269125108161712 0.00882456029145472 8.03257 7.868315 8.2006525 0.0040561812186049075 0.0024856406723475547 0.005863327327064465
409 2818.0 8.100145000000001 7.9193475 8.2290225 0.005434990867555778 0.003126865522782911 0.008180526518872118 8.03257 7.868315 8.2006525 0.004026704603912179 0.002465019821227363 0.005663579561954887
410 2820.0 8.100145000000001 7.91081 8.2295325 0.005618667147947081 0.0032621029242720498 0.008385201551635456 8.03257 7.868315 8.211275 0.004182864188139094 0.0024491096077585584 0.005657760382535765
411 2822.0 8.100145000000001 7.91016 8.2355325 0.0057983184531853 0.0037495573200653958 0.008599653923553278 8.03257 7.868315 8.211076250000001 0.004388668272355825 0.0025024421534844696 0.005722282728794711
412 2824.0 8.100145000000001 7.91016 8.2353625 0.005783895316246937 0.0032355248937318247 0.008894388719587297 8.03257 7.868315 8.2006525 0.004330615985559404 0.0023474112551012307 0.005719162717964579
413 2826.0 8.095175000000001 7.91016 8.2290225 0.005446732602402686 0.0033083315158350035 0.00909594017589902 8.03257 7.868315 8.2006525 0.004278309713514716 0.002501948977670162 0.005552851774025993
414 2828.0 8.100145000000001 7.9223525 8.2295325 0.005433915004782377 0.003065072737882372 0.009218234261742935 8.03257 7.868315 8.2108775 0.004253188203451315 0.0025296281017536722 0.005639525416207826
415 2830.0 8.100145000000001 7.913165 8.22414 0.005185378206872683 0.0030164928436313444 0.009392052419224984 8.03257 7.868315 8.211275 0.0040516112954950235 0.002566205943460778 0.005516390449646407
416 2832.0 8.100145000000001 7.913165 8.22324 0.0055208684943060925 0.0031279978466627473 0.009305900687191029 8.03257 7.868315 8.2108775 0.004208742548414986 0.0025350801356242643 0.005593942076491776
417 2834.0 8.100145000000001 7.9064875 8.2295325 0.005318970484385562 0.0031408666894790346 0.008873399914093194 8.03551 7.868315 8.2006525 0.0042032758472226265 0.0025917686605631215 0.005786539797289664
418 2836.0 8.100145000000001 7.90459375 8.2355325 0.005029792091095619 0.003050646441048382 0.009201082560087483 8.03551 7.868315 8.213825 0.004211341278947147 0.00264386989523026 0.0056027899455659644
419 2838.0 8.100145000000001 7.91127125 8.237927500000001 0.005040124099696916 0.002975068969447562 0.00945014654928815 8.03551 7.868315 8.2043425 0.0038814960376041914 0.002585443829030735 0.005574220820264745
420 2840.0 8.095175000000001 7.9093775 8.23683875 0.004930015605791813 0.0029588753712598997 0.00921303361957841 8.03551 7.868315 8.2006525 0.0040386175331815505 0.002399765514241082 0.005481766152342061
421 2842.0 8.095175000000001 7.91127125 8.2290225 0.005083373231511685 0.0028393839179879548 0.008858352056145886 8.03551 7.868315 8.19385 0.0041808700578685075 0.002479338443566627 0.005605631409644294
422 2844.0 8.100145000000001 7.9072975 8.223555000000001 0.004933313097365376 0.0028216631029550866 0.009264995952234303 8.03551 7.868315 8.1934225 0.0038271981216283137 0.0025263060734800353 0.005754161195249901
423 2846.0 8.100145000000001 7.9024375000000004 8.223555000000001 0.0048163541166106345 0.003154460900764319 0.009535031454660867 8.039875 7.86966875 8.19385 0.0036633687112307403 0.002496299903988742 0.00569553190856042
424 2848.0 8.105695 7.90474875 8.223555000000001 0.005057824308222239 0.002957444650231012 0.009540614369941707 8.039875 7.868315 8.19385 0.0035515144322719773 0.002305147377854958 0.005896640636137256
425 2850.0 8.100145000000001 7.9027575 8.223555000000001 0.005002844256427697 0.003010644288450251 0.00914723388169175 8.039875 7.868315 8.19385 0.0036854078132282204 0.002254175772857166 0.00561534599627746
426 2852.0 8.100145000000001 7.913165 8.223555000000001 0.004985084079132669 0.0030668402071083846 0.008921201657476972 8.039875 7.8822725 8.19385 0.003933271698030569 0.002157598273137 0.005728473269829261
