	time	range_hot	range_hot_high	range_hot_low	range_cold	range_cold_high	range_cold_low
0	2000	77.0	77.0	77.0	67.0	67.0	67.0
1	2002	77.0	77.0	77.0	67.0	67.0	67.0
2	2004	77.0	77.0	77.0	66.0	67.0	66.0
3	2006	78.0	78.0	77.0	66.0	66.0	66.0
4	2008	78.0	78.0	78.0	66.0	66.0	66.0
5	2010	78.0	78.0	78.0	66.0	66.0	66.0
6	2012	78.0	78.0	78.0	66.0	66.0	66.0
7	2014	78.0	78.0	78.0	66.0	66.0	66.0
8	2016	78.0	78.0	78.0	66.0	66.0	66.0
9	2018	78.0	78.0	78.0	66.0	66.0	66.0
10	2020	78.0	78.0	78.0	66.0	66.0	65.0
11	2022	78.0	78.0	78.0	65.0	66.0	65.0
12	2024	78.0	79.0	78.0	65.0	66.0	65.0
13	2026	79.0	79.0	78.0	65.0	65.0	65.0
14	2028	79.0	79.0	78.0	65.0	65.0	65.0
15	2030	79.0	79.0	78.0	65.0	65.0	65.0
16	2032	79.0	79.0	79.0	65.0	65.0	65.0
17	2034	79.0	79.0	79.0	65.0	65.0	65.0
18	2036	79.0	79.0	79.0	65.0	65.0	65.0
19	2038	79.0	79.0	79.0	65.0	65.0	65.0
20	2040	79.0	79.0	79.0	65.0	65.0	64.0
21	2042	79.0	79.0	79.0	65.0	65.0	64.0
22	2044	79.0	80.0	79.0	64.0	65.0	64.0
23	2046	79.0	80.0	79.0	64.0	65.0	64.0
24	2048	79.0	80.0	79.0	64.0	64.0	64.0
25	2050	79.0	80.0	79.0	64.0	64.0	64.0
26	2052	79.5	80.0	79.0	64.0	64.0	64.0
27	2054	80.0	80.0	80.0	64.0	64.0	64.0
28	2056	80.0	80.0	80.0	64.0	64.0	64.0
29	2058	80.0	80.0	80.0	64.0	64.0	63.0
30	2060	80.0	80.0	80.0	64.0	64.0	63.0
31	2062	80.0	80.0	80.0	64.0	64.0	63.0
32	2064	80.0	81.0	80.0	63.0	64.0	63.0
33	2066	80.0	81.0	80.0	63.0	64.0	63.0
34	2068	80.0	81.0	80.0	63.0	64.0	63.0
35	2070	80.0	81.0	80.0	63.0	63.0	63.0
36	2072	80.0	81.0	80.0	63.0	63.0	63.0
37	2074	80.0	81.0	80.0	63.0	63.0	63.0
38	2076	80.0	81.0	80.0	63.0	63.0	62.0
39	2078	81.0	81.0	80.0	63.0	63.0	62.0
40	2080	81.0	81.0	80.0	63.0	63.0	62.0
41	2082	81.0	81.0	80.0	63.0	63.0	62.0
42	2084	81.0	81.0	81.0	63.0	63.0	62.0
43	2086	81.0	81.0	81.0	62.0	63.0	62.0
44	2088	81.0	82.0	81.0	62.0	63.0	62.0
45	2090	81.0	82.0	81.0	62.0	63.0	62.0
46	2092	81.0	82.0	81.0	62.0	62.0	62.0
47	2094	81.0	82.0	81.0	62.0	62.0	62.0
48	2096	81.0	82.0	81.0	62.0	62.0	61.0
49	2098	82.0	82.0	81.0	62.0	62.0	61.0
50	2100	82.0	82.0	81.0	62.0	62.0	61.0
51	2102	82.0	82.0	81.0	62.0	62.0	61.0
52	2104	82.0	82.0	81.0	62.0	62.0	61.0
53	2106	82.0	82.0	81.0	61.0	62.0	61.0
54	2108	82.0	82.0	81.25	61.0	62.0	61.0
55	2110	82.0	82.0	82.0	61.0	62.0	61.0
56	2112	82.0	82.0	82.0	61.0	62.0	61.0
57	2114	82.0	83.0	82.0	61.0	62.0	61.0
58	2116	82.0	83.0	82.0	61.0	61.0	61.0
59	2118	82.0	83.0	82.0	61.0	61.0	60.75
60	2120	82.0	83.0	82.0	61.0	61.0	60.0
61	2122	82.0	83.0	82.0	61.0	61.0	60.0
62	2124	82.0	83.0	82.0	61.0	61.0	60.0
63	2126	83.0	83.0	82.0	61.0	61.0	60.0
64	2128	83.0	83.0	82.0	60.0	61.0	60.0
65	2130	83.0	83.0	82.0	60.0	61.0	60.0
66	2132	83.0	83.0	82.0	60.0	61.0	60.0
67	2134	83.0	83.0	82.0	60.0	60.0	60.0
68	2136	83.0	83.0	82.0	60.0	60.0	60.0
69	2138	83.0	83.0	83.0	60.0	60.0	60.0
70	2140	83.0	83.0	83.0	60.0	60.0	60.0
71	2142	83.0	83.75	83.0	60.0	60.0	59.0
72	2144	83.0	84.0	83.0	60.0	60.0	59.0
73	2146	83.0	84.0	83.0	60.0	60.0	59.0
74	2148	83.0	84.0	83.0	60.0	60.0	59.0
75	2150	83.0	84.0	83.0	59.0	60.0	59.0
76	2152	83.0	84.0	83.0	59.0	60.0	59.0
77	2154	83.0	84.0	83.0	59.0	60.0	59.0
78	2156	84.0	84.0	83.0	59.0	60.0	59.0
79	2158	84.0	84.0	83.0	59.0	60.0	59.0
80	2160	84.0	84.0	83.0	59.0	59.0	58.0
81	2162	84.0	84.0	83.0	59.0	59.0	59.0
82	2164	84.0	84.0	83.25	59.0	59.0	58.0
83	2166	84.0	84.0	83.0	59.0	59.0	58.0
84	2168	84.0	84.0	84.0	59.0	59.0	58.0
85	2170	84.0	85.0	84.0	59.0	59.0	58.0
86	2172	84.0	84.0	84.0	59.0	59.0	58.0
87	2174	84.0	85.0	84.0	59.0	59.0	58.0
88	2176	84.0	85.0	84.0	58.0	59.0	58.0
89	2178	84.0	85.0	84.0	58.0	59.0	58.0
90	2180	84.5	85.0	84.0	58.0	59.0	58.0
91	2182	85.0	85.0	84.0	58.0	59.0	58.0
92	2184	85.0	85.0	84.0	58.0	59.0	58.0
93	2186	85.0	85.0	84.0	58.0	58.0	58.0
94	2188	85.0	85.0	84.0	58.0	58.0	57.25
95	2190	85.0	85.0	84.0	58.0	58.0	57.0
96	2192	85.0	85.0	84.0	58.0	58.0	57.0
97	2194	85.0	85.0	84.0	58.0	58.0	57.0
98	2196	85.0	85.5	84.0	58.0	58.0	57.0
99	2198	85.0	85.0	85.0	57.0	58.0	57.0
100	2200	85.0	86.0	84.0	58.0	58.0	57.0
101	2202	85.0	86.0	84.0	57.0	58.0	57.0
102	2204	85.0	86.0	85.0	57.0	58.0	57.0
103	2206	85.0	86.0	85.0	57.0	58.0	57.0
104	2208	85.0	86.0	85.0	57.0	58.0	57.0
105	2210	85.0	86.0	85.0	57.0	58.0	57.0
106	2212	85.0	86.0	85.0	57.0	57.0	56.0
107	2214	85.0	86.0	85.0	57.0	57.0	56.0
108	2216	86.0	86.0	85.0	57.0	57.0	56.0
109	2218	86.0	86.0	85.0	57.0	57.0	56.0
110	2220	86.0	86.0	85.0	57.0	57.0	56.0
111	2222	86.0	86.0	85.0	57.0	57.0	56.0
112	2224	86.0	86.0	85.0	56.0	57.0	56.0
113	2226	86.0	86.0	85.0	57.0	57.0	56.0
114	2228	86.0	86.0	85.0	56.0	57.0	56.0
115	2230	86.0	86.0	85.0	56.0	57.0	56.0
116	2232	86.0	86.0	85.0	56.0	57.0	56.0
117	2234	86.0	86.0	86.0	56.0	57.0	56.0
118	2236	86.0	86.5	86.0	56.0	56.0	55.5
119	2238	86.0	87.0	86.0	56.0	56.25	55.0
120	2240	86.0	87.0	86.0	56.0	56.0	55.0
121	2242	86.0	87.0	86.0	56.0	56.0	55.0
122	2244	86.0	87.0	86.0	56.0	56.0	55.0
123	2246	86.0	87.0	86.0	56.0	56.0	55.0
124	2248	86.0	87.0	86.0	56.0	56.0	55.0
125	2250	87.0	87.0	86.0	56.0	56.0	55.0
126	2252	87.0	87.0	86.0	56.0	56.0	55.0
127	2254	87.0	87.0	86.0	55.0	56.0	55.0
128	2256	87.0	87.0	86.0	55.0	56.0	55.0
129	2258	87.0	87.0	86.0	55.0	56.0	55.0
130	2260	87.0	87.0	86.0	55.0	56.0	55.0
131	2262	87.0	87.0	86.25	55.0	56.0	55.0
132	2264	87.0	87.0	86.0	55.0	56.0	55.0
133	2266	87.0	87.0	87.0	55.0	56.0	54.0
134	2268	87.0	88.0	86.0	55.0	55.0	54.0
135	2270	87.0	87.5	87.0	55.0	55.0	54.0
136	2272	87.0	88.0	86.75	55.0	55.0	54.0
137	2274	87.0	88.0	87.0	55.0	55.0	54.0
138	2276	87.0	88.0	87.0	55.0	55.0	54.0
139	2278	87.0	88.0	87.0	55.0	55.0	54.0
140	2280	87.0	88.0	87.0	55.0	55.0	54.0
141	2282	87.0	88.0	87.0	54.0	55.0	54.0
142	2284	87.0	88.0	87.0	55.0	55.0	54.0
143	2286	87.5	88.0	87.0	54.0	55.0	54.0
144	2288	87.0	88.0	87.0	54.0	55.0	54.0
145	2290	88.0	88.0	87.0	54.0	55.0	54.0
146	2292	88.0	88.0	87.0	54.0	55.0	54.0
147	2294	88.0	88.0	87.0	54.0	54.0	54.0
148	2296	88.0	88.0	87.0	54.0	54.0	54.0
149	2298	88.0	88.0	87.0	54.0	54.0	54.0
150	2300	88.0	88.0	87.0	54.0	54.0	53.0
151	2302	88.0	88.0	87.0	54.0	54.0	53.0
152	2304	88.0	88.0	87.0	54.0	54.0	53.0
153	2306	88.0	88.0	87.0	54.0	54.0	53.0
154	2308	88.0	88.0	88.0	54.0	54.0	53.0
155	2310	88.0	88.0	88.0	54.0	54.0	53.0
156	2312	88.0	88.0	88.0	53.0	54.0	53.0
157	2314	88.0	89.0	88.0	53.0	54.0	53.0
158	2316	88.0	89.0	88.0	53.0	54.0	53.0
159	2318	88.0	89.0	88.0	53.0	54.0	53.0
160	2320	88.0	89.0	88.0	53.0	54.0	53.0
161	2322	88.0	89.0	88.0	53.0	54.0	52.0
162	2324	88.0	89.0	88.0	53.0	54.0	52.5
163	2326	88.0	89.0	88.0	53.0	54.0	52.0
164	2328	88.0	89.0	88.0	53.0	54.0	52.0
165	2330	88.0	89.0	88.0	53.0	54.0	52.0
166	2332	88.0	89.0	88.0	53.0	54.0	52.0
167	2334	88.0	89.0	88.0	53.0	53.0	52.0
168	2336	88.0	89.0	88.0	53.0	53.0	52.0
169	2338	89.0	89.0	88.0	53.0	53.0	52.0
170	2340	88.0	89.0	88.0	53.0	53.0	52.0
171	2342	88.0	89.0	88.0	53.0	53.0	52.0
172	2344	89.0	89.0	88.0	52.0	53.0	52.0
173	2346	88.0	89.0	88.0	52.0	53.0	52.0
174	2348	88.0	89.0	88.0	52.0	53.0	51.25
175	2350	89.0	89.0	88.0	52.0	53.0	51.5
176	2352	89.0	89.0	88.0	52.0	53.0	52.0
177	2354	89.0	89.0	88.0	52.0	53.0	52.0
178	2356	89.0	89.0	88.0	52.0	53.0	52.0
179	2358	89.0	89.0	88.0	52.0	53.0	51.0
180	2360	89.0	89.0	88.0	52.0	53.0	51.0
181	2362	89.0	89.0	88.0	52.0	52.0	51.0
182	2364	89.0	90.0	88.0	52.0	52.5	51.0
183	2366	89.0	89.0	88.0	52.0	52.0	51.0
184	2368	89.0	89.0	89.0	52.0	52.0	51.0
185	2370	89.0	89.0	89.0	52.0	52.0	51.0
186	2372	89.0	90.0	88.75	52.0	52.0	51.0
187	2374	89.0	90.0	89.0	51.5	52.0	51.0
188	2376	89.0	90.0	89.0	51.0	52.0	51.0
189	2378	89.0	90.0	89.0	51.0	52.0	51.0
190	2380	89.0	90.0	89.0	51.0	52.0	51.0
191	2382	89.0	90.0	89.0	51.0	52.0	51.0
192	2384	89.0	90.0	89.0	51.0	52.0	51.0
193	2386	89.0	90.0	89.0	51.0	52.0	51.0
194	2388	89.0	90.0	89.0	51.0	52.0	51.0
195	2390	89.0	90.0	89.0	51.0	52.0	51.0
196	2392	89.0	90.0	89.0	51.0	52.0	51.0
197	2394	89.0	90.0	89.0	51.0	51.0	51.0
198	2396	90.0	90.0	89.0	51.0	51.5	50.0
199	2398	90.0	90.0	89.0	51.0	51.0	50.0
200	2400	90.0	90.0	89.0	51.0	51.0	50.0
201	2402	90.0	90.0	89.0	51.0	51.0	50.0
202	2404	90.0	90.0	89.0	51.0	51.0	50.0
203	2406	90.0	90.0	89.0	51.0	51.0	50.0
204	2408	90.0	90.0	89.0	51.0	51.0	50.0
205	2410	90.0	90.0	89.0	51.0	51.0	50.0
206	2412	90.0	90.0	89.0	50.0	51.0	50.0
207	2414	90.0	90.0	89.0	50.5	51.0	50.0
208	2416	90.0	90.0	89.0	50.0	51.0	50.0
209	2418	90.0	90.0	89.0	50.0	51.0	50.0
210	2420	90.0	90.0	89.0	50.0	51.0	50.0
211	2422	90.0	90.0	89.0	50.0	51.0	50.0
212	2424	90.0	90.0	89.0	50.0	51.0	50.0
213	2426	90.0	90.0	89.0	50.0	51.0	50.0
214	2428	90.0	90.0	89.0	50.0	51.0	50.0
215	2430	90.0	90.0	90.0	50.0	51.0	50.0
216	2432	90.0	90.0	89.0	50.0	50.0	50.0
217	2434	90.0	90.0	90.0	50.0	50.0	49.0
218	2436	90.0	90.0	89.25	50.0	50.0	50.0
219	2438	90.0	90.25	89.75	50.0	50.0	49.0
220	2440	90.0	90.0	90.0	50.0	50.0	49.0
221	2442	90.0	90.75	90.0	50.0	50.0	49.0
222	2444	90.0	91.0	90.0	50.0	50.0	49.0
223	2446	90.0	91.0	90.0	50.0	50.0	49.0
224	2448	90.0	91.0	90.0	50.0	50.0	49.0
225	2450	90.0	91.0	90.0	50.0	50.0	49.0
226	2452	90.0	91.0	90.0	50.0	50.0	49.0
227	2454	90.0	91.0	90.0	50.0	50.0	49.0
228	2456	90.0	91.0	90.0	50.0	50.0	49.0
229	2458	90.0	91.0	90.0	49.0	50.0	49.0
230	2460	90.0	91.0	90.0	49.0	50.0	49.0
231	2462	90.0	91.0	90.0	49.0	50.0	49.0
232	2464	90.0	91.0	90.0	49.0	50.0	49.0
233	2466	90.0	91.0	90.0	49.0	50.0	49.0
234	2468	90.0	91.0	90.0	49.0	50.0	49.0
235	2470	90.0	91.0	90.0	49.0	50.0	49.0
236	2472	90.0	91.0	90.0	49.0	50.0	49.0
237	2474	90.0	91.0	90.0	49.0	49.0	49.0
238	2476	90.0	91.0	90.0	49.0	49.5	49.0
239	2478	90.0	91.0	90.0	49.0	49.0	49.0
240	2480	90.0	91.0	90.0	49.0	49.0	49.0
241	2482	91.0	91.0	90.0	49.0	49.0	48.0
242	2484	91.0	91.0	90.0	49.0	49.0	48.0
243	2486	91.0	91.0	90.0	49.0	49.0	48.0
244	2488	91.0	91.0	90.0	49.0	49.0	48.0
245	2490	91.0	91.0	90.0	49.0	49.0	48.0
246	2492	91.0	91.0	90.0	49.0	49.0	48.0
247	2494	91.0	91.0	90.0	49.0	49.0	48.0
248	2496	91.0	91.0	90.0	49.0	49.0	48.0
249	2498	91.0	91.0	90.0	49.0	49.0	48.0
250	2500	91.0	91.0	90.0	49.0	49.0	48.0
251	2502	91.0	91.0	90.0	48.0	49.0	48.0
252	2504	91.0	91.0	90.0	49.0	49.0	48.0
253	2506	91.0	91.0	90.0	49.0	49.0	48.0
254	2508	91.0	91.0	90.0	48.0	49.0	48.0
255	2510	91.0	91.0	90.0	48.0	49.0	48.0
256	2512	91.0	91.0	90.0	48.0	49.0	48.0
257	2514	91.0	91.0	90.0	48.0	49.0	48.0
258	2516	91.0	91.0	90.0	48.0	49.0	48.0
259	2518	91.0	91.0	90.0	48.0	48.25	48.0
260	2520	91.0	91.0	90.0	48.0	48.0	48.0
261	2522	91.0	91.0	90.0	48.0	48.0	47.5
262	2524	91.0	91.0	90.0	48.0	48.25	48.0
263	2526	91.0	91.0	90.0	48.0	48.0	47.0
264	2528	91.0	91.0	90.0	48.0	48.0	48.0
265	2530	91.0	91.0	91.0	48.0	48.0	47.0
266	2532	91.0	91.0	90.0	48.0	48.0	47.0
267	2534	91.0	91.0	90.0	48.0	48.0	47.0
268	2536	91.0	91.0	90.0	48.0	48.0	47.0
269	2538	91.0	91.0	90.75	48.0	48.0	47.0
270	2540	91.0	91.0	91.0	48.0	48.0	47.0
271	2542	91.0	91.0	91.0	48.0	48.0	47.0
272	2544	91.0	91.0	91.0	48.0	48.0	47.0
273	2546	91.0	91.0	91.0	48.0	48.0	47.0
274	2548	91.0	91.0	91.0	47.0	48.0	47.0
275	2550	91.0	91.0	90.25	47.0	48.0	47.0
276	2552	91.0	91.0	91.0	47.0	48.0	47.0
277	2554	91.0	91.0	91.0	47.0	48.0	47.0
278	2556	91.0	91.0	91.0	47.0	48.0	47.0
279	2558	91.0	91.0	91.0	47.0	48.0	47.0
280	2560	91.0	91.25	91.0	47.0	48.0	47.0
281	2562	91.0	91.0	91.0	47.0	48.0	47.0
282	2564	91.0	92.0	91.0	47.0	48.0	47.0
283	2566	91.0	91.0	91.0	47.0	47.0	47.0
284	2568	91.0	92.0	91.0	47.0	47.75	47.0
285	2570	91.0	92.0	91.0	47.0	47.0	47.0
286	2572	91.0	92.0	91.0	47.0	47.0	47.0
287	2574	91.0	92.0	91.0	47.0	47.0	47.0
288	2576	91.0	91.25	91.0	47.0	47.0	47.0
289	2578	91.0	92.0	91.0	47.0	47.0	47.0
290	2580	91.0	92.0	91.0	47.0	47.0	46.25
291	2582	91.0	92.0	91.0	47.0	47.0	47.0
292	2584	91.0	92.0	91.0	47.0	47.0	46.0
293	2586	91.0	92.0	91.0	47.0	47.0	46.0
294	2588	91.0	92.0	91.0	47.0	47.0	46.0
295	2590	91.0	92.0	91.0	47.0	47.0	46.0
296	2592	91.0	92.0	91.0	47.0	47.0	46.0
297	2594	91.0	92.0	91.0	47.0	47.0	46.0
298	2596	91.0	92.0	91.0	47.0	47.0	46.0
299	2598	91.0	92.0	91.0	47.0	47.0	46.0
300	2600	91.0	92.0	91.0	47.0	47.0	46.0
301	2602	91.0	92.0	91.0	47.0	47.0	46.0
302	2604	91.0	92.0	91.0	47.0	47.0	46.0
303	2606	91.0	92.0	91.0	47.0	47.0	46.0
304	2608	91.0	92.0	91.0	46.0	47.0	46.0
305	2610	91.0	92.0	91.0	46.0	47.0	46.0
306	2612	91.0	92.0	91.0	46.0	47.0	46.0
307	2614	91.0	92.0	91.0	46.0	47.0	46.0
308	2616	91.0	92.0	91.0	46.0	47.0	46.0
309	2618	91.0	92.0	91.0	46.0	47.0	46.0
310	2620	91.0	92.0	91.0	46.0	47.0	46.0
311	2622	91.0	92.0	91.0	46.0	46.75	46.0
312	2624	91.0	92.0	91.0	46.0	47.0	46.0
313	2626	92.0	92.0	91.0	46.0	47.0	46.0
314	2628	92.0	92.0	91.0	46.0	47.0	46.0
315	2630	91.0	92.0	91.0	46.0	47.0	46.0
316	2632	91.0	92.0	91.0	46.0	46.0	46.0
317	2634	91.0	92.0	91.0	46.0	47.0	46.0
318	2636	91.0	92.0	91.0	46.0	46.0	46.0
319	2638	91.0	92.0	91.0	46.0	46.0	46.0
320	2640	91.0	92.0	91.0	46.0	46.0	46.0
321	2642	91.0	92.0	91.0	46.0	46.0	46.0
322	2644	91.0	92.0	91.0	46.0	46.0	45.5
323	2646	91.0	92.0	91.0	46.0	46.0	46.0
324	2648	91.0	92.0	91.0	46.0	46.0	45.0
325	2650	92.0	92.0	91.0	46.0	46.0	45.0
326	2652	91.0	92.0	91.0	46.0	46.0	45.0
327	2654	92.0	92.0	91.0	46.0	46.0	45.25
328	2656	92.0	92.0	91.0	46.0	46.0	45.0
329	2658	91.5	92.0	91.0	46.0	46.0	45.0
330	2660	92.0	92.0	91.0	46.0	46.0	45.0
331	2662	92.0	92.0	91.0	46.0	46.0	45.0
332	2664	92.0	92.0	91.0	46.0	46.0	45.0
333	2666	91.0	92.0	91.0	46.0	46.0	45.0
334	2668	91.5	92.0	91.0	46.0	46.0	45.0
335	2670	91.5	92.0	91.0	46.0	46.0	45.0
336	2672	91.0	92.0	91.0	46.0	46.0	45.0
337	2674	91.0	92.0	91.0	46.0	46.0	45.0
338	2676	92.0	92.0	91.0	45.5	46.0	45.0
339	2678	91.0	92.0	91.0	45.0	46.0	45.0
340	2680	92.0	92.0	91.0	46.0	46.0	45.0
341	2682	91.5	92.0	91.0	45.0	46.0	45.0
342	2684	92.0	92.0	91.0	45.0	46.0	45.0
343	2686	92.0	92.0	91.0	45.0	46.0	45.0
344	2688	92.0	92.0	91.0	45.0	46.0	45.0
345	2690	92.0	92.0	91.0	45.0	46.0	45.0
346	2692	92.0	92.0	91.0	45.0	46.0	45.0
347	2694	92.0	92.0	91.0	45.0	46.0	45.0
348	2696	92.0	92.0	91.0	45.0	46.0	45.0
349	2698	92.0	92.0	91.0	45.0	45.0	45.0
350	2700	92.0	92.0	91.0	45.0	45.0	45.0
351	2702	92.0	92.0	91.0	45.0	45.0	45.0
352	2704	92.0	92.0	91.0	45.0	45.0	45.0
353	2706	92.0	92.0	91.0	45.0	45.0	45.0
354	2708	92.0	92.0	91.0	45.0	45.0	45.0
355	2710	92.0	92.0	91.0	45.0	45.0	45.0
356	2712	92.0	92.0	91.0	45.0	45.0	45.0
357	2714	92.0	92.0	91.0	45.0	45.0	45.0
358	2716	92.0	92.0	91.0	45.0	45.0	45.0
359	2718	92.0	92.0	91.0	45.0	45.0	44.0
360	2720	92.0	92.0	91.0	45.0	45.0	45.0
361	2722	92.0	92.0	91.0	45.0	45.0	45.0
362	2724	92.0	92.0	91.0	45.0	45.0	45.0
363	2726	92.0	92.0	91.0	45.0	45.0	45.0
364	2728	92.0	92.0	91.0	45.0	45.0	44.5
365	2730	92.0	92.0	91.0	45.0	45.0	44.0
366	2732	92.0	92.0	91.0	45.0	45.0	44.0
367	2734	92.0	92.0	91.0	45.0	45.0	44.0
368	2736	92.0	92.0	91.0	45.0	45.0	44.0
369	2738	92.0	92.0	91.5	45.0	45.0	44.0
370	2740	92.0	92.0	91.0	45.0	45.0	44.0
371	2742	92.0	92.0	91.25	45.0	45.0	44.0
372	2744	92.0	92.0	91.0	45.0	45.0	44.0
373	2746	92.0	92.0	91.0	44.0	45.0	44.0
374	2748	92.0	92.0	91.0	45.0	45.0	44.0
375	2750	92.0	92.0	91.0	44.0	45.0	44.0
376	2752	92.0	92.0	91.0	44.0	45.0	44.0
377	2754	92.0	92.0	91.0	44.0	45.0	44.0
378	2756	92.0	92.0	91.0	44.0	45.0	44.0
379	2758	92.0	92.0	91.0	44.0	45.0	44.0
380	2760	92.0	92.0	91.0	44.0	45.0	44.0
381	2762	92.0	92.0	91.0	44.0	45.0	44.0
382	2764	92.0	92.0	92.0	44.0	45.0	44.0
383	2766	92.0	92.0	92.0	44.0	45.0	44.0
384	2768	92.0	92.0	91.0	44.0	45.0	44.0
385	2770	92.0	92.0	91.0	44.0	45.0	44.0
386	2772	92.0	92.0	91.0	44.0	45.0	44.0
387	2774	92.0	92.0	91.0	44.0	45.0	44.0
388	2776	92.0	92.0	91.0	44.0	45.0	44.0
