	time	range_hot	range_hot_high	range_hot_low	range_cold	range_cold_high	range_cold_low
481	2962	79.0	79.0	79.0	35.0	36.0	35.0
482	2964	79.0	79.0	79.0	35.0	36.0	35.0
483	2966	79.0	79.0	79.0	35.0	36.0	35.0
484	2968	79.0	79.0	79.0	35.0	36.0	35.0
485	2970	79.0	79.0	79.0	35.0	36.0	35.0
486	2972	79.0	79.0	79.0	35.0	36.0	35.0
487	2974	79.0	79.0	79.0	35.0	36.0	34.0
488	2976	79.0	79.0	79.0	35.0	36.0	34.0
489	2978	79.0	79.0	79.0	35.0	36.0	34.0
490	2980	79.0	79.0	79.0	35.0	36.0	34.0
491	2982	79.0	79.0	79.0	35.0	36.0	34.0
492	2984	79.0	79.0	79.0	35.0	36.0	34.0
493	2986	79.0	79.0	79.0	35.0	35.0	34.0
494	2988	79.0	79.0	79.0	35.0	35.0	34.0
495	2990	79.0	79.0	79.0	35.0	35.0	34.0
496	2992	79.0	79.0	79.0	35.0	35.0	34.0
497	2994	79.0	79.0	79.0	35.0	35.0	34.0
498	2996	79.0	79.0	79.0	35.0	35.0	34.0
499	2998	79.0	79.0	79.0	35.0	35.0	34.0
500	3000	79.0	79.0	79.0	35.0	35.0	34.0
501	3002	79.0	79.0	79.0	35.0	35.0	34.0
502	3004	79.0	79.0	79.0	35.0	35.0	34.0
503	3006	79.0	79.0	79.0	35.0	35.0	34.0
504	3008	79.0	79.0	79.0	34.0	35.0	34.0
505	3010	79.0	79.0	79.0	34.0	35.0	34.0
506	3012	79.0	79.0	79.0	34.0	35.0	34.0
507	3014	79.0	79.0	79.0	34.0	35.0	34.0
508	3016	79.0	79.0	79.0	34.0	35.0	34.0
509	3018	79.0	79.0	79.0	34.0	35.0	34.0
510	3020	79.0	79.0	79.0	34.0	35.0	34.0
511	3022	79.0	79.0	79.0	34.0	35.0	34.0
512	3024	79.0	79.0	79.0	34.0	35.0	34.0
513	3026	79.0	79.0	79.0	34.0	35.0	34.0
514	3028	79.0	79.0	79.0	34.0	35.0	34.0
515	3030	79.0	79.0	79.0	34.0	35.0	34.0
516	3032	79.0	79.0	79.0	34.0	35.0	33.0
517	3034	79.0	79.0	79.0	34.0	35.0	33.0
518	3036	79.0	79.0	79.0	34.0	35.0	33.0
