	time	range_hot	range_hot_high	range_hot_low	range_cold	range_cold_high	range_cold_low
956	3912	99.5	100.0	99.0	50.0	50.0	50.0
957	3914	99.0	100.0	99.0	50.0	50.0	50.0
958	3916	99.0	100.0	99.0	50.0	50.0	50.0
959	3918	99.0	100.0	99.0	50.0	50.0	50.0
960	3920	99.0	100.0	99.0	50.0	50.0	50.0
961	3922	100.0	100.0	99.0	50.0	50.0	50.0
962	3924	99.5	100.0	99.0	50.0	50.0	50.0
963	3926	100.0	100.0	99.0	50.0	50.0	50.0
964	3928	99.5	100.0	99.0	50.0	50.0	50.0
965	3930	100.0	100.0	99.0	50.0	50.0	50.0
966	3932	100.0	100.0	99.0	50.0	50.0	50.0
967	3934	100.0	100.0	99.0	50.0	50.0	50.0
968	3936	100.0	100.0	99.0	50.0	50.0	50.0
969	3938	100.0	100.0	99.0	50.0	50.0	50.0
970	3940	99.5	100.0	99.0	50.0	50.0	50.0
971	3942	99.0	100.0	99.0	50.0	50.0	50.0
972	3944	99.0	100.0	99.0	50.0	50.0	50.0
973	3946	99.5	100.0	99.0	50.0	50.0	50.0
974	3948	99.5	100.0	99.0	50.0	50.0	50.0
975	3950	100.0	100.0	99.0	50.0	50.0	50.0
976	3952	100.0	100.0	99.0	50.0	50.0	50.0
977	3954	100.0	100.0	99.0	50.0	50.0	50.0
978	3956	99.0	100.0	99.0	50.0	50.0	50.0
979	3958	99.0	100.0	99.0	50.0	50.0	50.0
980	3960	99.5	100.0	99.0	50.0	50.0	50.0
981	3962	99.0	100.0	99.0	50.0	50.0	50.0
982	3964	99.0	100.0	99.0	50.0	50.0	50.0
983	3966	99.0	100.0	99.0	50.0	50.0	50.0
984	3968	99.0	100.0	99.0	50.0	50.0	50.0
985	3970	100.0	100.0	99.0	50.0	50.0	50.0
986	3972	99.5	100.0	99.0	50.0	50.0	50.0
987	3974	99.5	100.0	99.0	50.0	50.0	50.0
988	3976	99.0	100.0	99.0	50.0	50.0	50.0
989	3978	99.0	100.0	99.0	50.0	50.0	50.0
990	3980	99.0	100.0	99.0	50.0	50.0	50.0
991	3982	99.0	100.0	99.0	50.0	50.0	50.0
992	3984	100.0	100.0	99.0	50.0	50.0	50.0
993	3986	99.0	100.0	99.0	50.0	50.0	50.0
994	3988	100.0	100.0	99.0	50.0	50.0	50.0
995	3990	100.0	100.0	99.0	50.0	50.0	50.0
996	3992	100.0	100.0	99.0	50.0	50.0	50.0
997	3994	100.0	100.0	99.0	50.0	50.0	50.0
998	3996	100.0	100.0	99.0	50.0	50.0	50.0
999	3998	100.0	100.0	99.0	50.0	50.0	50.0
